"man_cod"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W05"
"T01"
"T01"
"T01"
"T01"
"W01"
"W05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"P31"
"S05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"P31"
"S05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"P31"
"S05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"P31"
"S05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T04"
"W01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W06"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W02"
"W02"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W05"
"T01"
"T01"
"W01"
"W06"
"T01"
"W01"
"T01"
"W01"
"T01"
"W01"
"S05"
"S05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W04"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W02"
"W02"
"W03"
"W04"
"T01"
"W02"
"W02"
"W02"
"W03"
"W03"
"T01"
"T01"
"T01"
"W03"
"W04"
"W04"
"T01"
"T01"
"W01"
"W02"
"W02"
"W02"
"W02"
"W03"
"W03"
"W03"
"T01"
"T01"
"T01"
"W01"
"W02"
"W02"
"W03"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W03"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W03"
"T01"
"T01"
"W04"
"W04"
"T01"
"T01"
"W04"
"W04"
"T01"
"T01"
"T01"
"W02"
"W03"
"W02"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"W04"
"W04"
"P82"
"P82"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W04"
"W04"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W04"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T04"
"W01"
"W01"
"W01"
"W01"
"W01"
"W04"
"W04"
"W04"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W04"
"W04"
"W04"
"W04"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"S05"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T05"
"W01"
"W01"
"W01"
"T01"
"T05"
"T05"
"T01"
"T05"
"T05"
"T01"
"T05"
"T05"
"T01"
"T05"
"T05"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T05"
"W01"
"W04"
"T01"
"T01"
"T01"
"T01"
"T05"
"T05"
"W01"
"W04"
"T01"
"T01"
"T01"
"T01"
"T05"
"T05"
"W01"
"W04"
"T01"
"T01"
"T01"
"T01"
"T05"
"T05"
"W01"
"W04"
"T01"
"T01"
"T01"
"T01"
"T05"
"T05"
"W01"
"W04"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W03"
"W03"
"T01"
"T01"
"T01"
"T05"
"T05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W04"
"W04"
"W04"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W04"
"W04"
"W04"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W02"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W04"
"W04"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
NA
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T04"
"T04"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T04"
"T04"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T04"
"T04"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T04"
"T04"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"S05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"S05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T04"
"T04"
"T04"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"S05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"W01"
"W01"
"T01"
"W01"
"W01"
"T01"
"W01"
"W01"
"T01"
"W01"
"W01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"W02"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"W02"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W02"
"W02"
"S05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"T01"
"W01"
"W01"
"T01"
"W01"
"W01"
"T01"
"W01"
"W01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W02"
"W02"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T04"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T05"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W03"
"W03"
"W03"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W03"
"W03"
"W03"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W03"
"W03"
"W03"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W03"
"W03"
"W03"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W03"
"W03"
"W03"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W02"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W02"
"W03"
"W03"
"W04"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W02"
"W03"
"W03"
"W04"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T04"
"W01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"W01"
"W01"
"V04"
"V04"
"W01"
"W02"
"V04"
"V04"
"W01"
"W02"
"V04"
"V04"
"W01"
"W02"
"W01"
"T01"
"W01"
"W01"
"W01"
"W02"
"W02"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"T01"
"X16"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W03"
"W04"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W04"
"W04"
"W04"
"W04"
"W04"
"T01"
"T01"
"T01"
"T01"
"W04"
"W04"
"W04"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W04"
"X22"
"T01"
"T01"
"W04"
"W04"
"W04"
"W04"
"W04"
"W04"
"T04"
"T04"
"W01"
"W01"
"W01"
"W01"
"T04"
"T04"
"W01"
"W01"
"W01"
"W01"
"T04"
"T04"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"W01"
"W04"
"W04"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W04"
"W04"
"W04"
"X23"
"P31"
"P81"
"P81"
"P81"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T04"
"T01"
"T04"
"T01"
"T01"
"T01"
"T01"
"T04"
"W04"
"P31"
"P81"
"P81"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T04"
"T04"
"W03"
"W04"
"W04"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T04"
"W01"
"W01"
"W04"
"P81"
"P81"
"T01"
"T01"
"T01"
"T01"
"T07"
"T07"
"T07"
"W04"
"P81"
"P81"
"T01"
"T01"
"T01"
"T01"
"T07"
"T07"
"T07"
"W04"
"P81"
"P81"
"T01"
"T01"
"T01"
"T01"
"T07"
"T07"
"T07"
"W04"
"P81"
"P81"
"T01"
"T01"
"T01"
"T01"
"T07"
"T07"
"T07"
"W04"
"P81"
"P81"
"T01"
"T01"
"T01"
"T01"
"T07"
"T07"
"T07"
"W04"
"T01"
"T01"
"T01"
"T01"
"T01"
"T07"
"T07"
"W01"
"X21"
"T01"
"T01"
"T01"
"T01"
"T01"
"T07"
"T07"
"W01"
"X21"
"T01"
"T01"
"T01"
"T01"
"W05"
"W05"
"W05"
"W05"
"T01"
"T01"
"T01"
"T01"
"W05"
"W05"
"W05"
"W05"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W05"
"W05"
"T01"
"W05"
"T01"
"T01"
"T01"
"T05"
"T05"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T05"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T05"
"W01"
"T01"
"T05"
"T05"
"W01"
"T01"
"T05"
"T05"
"W01"
"T01"
"T05"
"T05"
"W01"
"T01"
"T05"
"T05"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T05"
"W01"
"W01"
"T01"
"T01"
"T05"
"T05"
"W01"
"W01"
"T01"
"T01"
"T05"
"T05"
"W01"
"W01"
"T01"
"T01"
"T05"
"T05"
"W01"
"W01"
"T01"
"T01"
"T05"
"T05"
"W01"
"W01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"T05"
"W04"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T05"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T04"
"T04"
"T04"
"T05"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T04"
"T04"
"T04"
"T05"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T04"
"T04"
"T04"
"T05"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T04"
"T04"
"T04"
"T05"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T04"
"T04"
"T04"
"T05"
"W01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T04"
"T04"
"T04"
"T05"
"W01"
"W01"
"T01"
"T01"
"T01"
"T04"
"T04"
"T04"
"T05"
"W01"
"W01"
"T01"
"T01"
"T01"
"T04"
"T04"
"T04"
"T05"
"W01"
"W01"
"T01"
"T01"
"T04"
"T04"
"T05"
"W01"
"T01"
"T01"
"T01"
"T05"
"W01"
"T01"
"T01"
"T01"
"T05"
"W01"
"T01"
"T01"
"T01"
"T05"
"W01"
"T01"
"T01"
"T01"
"T05"
"W01"
"T01"
"T01"
"T01"
"T05"
"W01"
"T01"
"T01"
"T01"
"T05"
"W01"
"T01"
"T01"
"T05"
"T01"
"T01"
"T01"
"T01"
"T05"
"W01"
"W01"
"T01"
"T01"
"T01"
"T05"
"T01"
"T01"
"T01"
"W01"
"W01"
"W02"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W04"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"W01"
"W01"
"W01"
"T01"
"B11"
"B11"
"T01"
"T01"
"T05"
"T05"
"W01"
"W01"
"X25"
"X25"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"W01"
NA
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
"T01"
